period_date,provider_org_code,provider_org_name,elective_ga_ordinary_admissions_ffces,elective_ga_daycase_admissions_ffces,elective_ga_total_admissions_ffces,elective_ga_planned_ordinary_admissions_ffces,elective_ga_planned_daycase_admissions_ffces,elective_ga_planned_total_admissions_ffces,elective_ga_admissions_ffces_nhs_treatment_centres_tcs,total_nonelective_ga_admissions_ffces,gp_referrals_made_all_specialties,gp_referrals_seen_all_specialties,gp_referrals_made_ga,gp_referrals_seen_ga,other_referrals_made_ga,all_1st_outpatient_attendances_ga
2012-02-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,726,3605,4331,96,1475,1571,0,3550,7066,5500,7022,5496,1588,9500
2012-03-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,847,3548,4395,112,1423,1535,0,4105,7083,5225,7046,5224,1707,9207
2012-04-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,746,3103,3849,114,1149,1263,0,3867,7010,5326,6844,5256,1472,9185
2012-05-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,878,3732,4610,115,1441,1556,0,4151,8054,6998,7942,6917,2321,10527
2012-06-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,821,3311,4132,78,1258,1336,0,3897,7010,5866,6936,5813,2032,9697
2012-07-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,801,3510,4311,121,1314,1435,0,4079,7609,6079,7522,6062,2367,10393
2012-08-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,970,3467,4437,135,1488,1623,0,3922,7314,5838,7242,5821,2145,10277
2012-09-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,737,3251,3988,88,1265,1353,0,3674,6964,5828,6919,5812,1859,9834
2012-10-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,858,3872,4730,123,1536,1659,0,4068,8424,6963,8351,6952,2279,11620
2012-11-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,881,3902,4783,140,1548,1688,0,4181,7476,6169,7424,6158,1971,9579
2012-12-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,672,3317,3989,80,1286,1366,0,4126,6015,5072,5979,5061,1429,8992
2013-01-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,717,4316,5033,89,1848,1937,0,3990,7978,6304,7915,6302,1959,9957
2013-02-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,723,3839,4562,88,1602,1690,0,3595,7200,5733,7148,5731,1956,9242
2013-03-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,722,4110,4832,99,1730,1829,0,3934,7726,5701,7676,5695,1878,9674
2013-04-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,720,3848,4568,82,1645,1727,0,3932,7780,6255,7729,6252,1954,9734
2013-05-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,820,3999,4819,111,1668,1779,0,3910,7761,6476,7725,6476,1979,10038
2013-06-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,802,3785,4587,79,1665,1744,0,3696,7327,6414,7286,6413,2004,9827
2013-07-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,822,4180,5002,96,1788,1884,0,3815,8303,7055,8233,7055,2144,10660
2013-08-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,774,3795,4569,95,1623,1718,0,3766,6901,5583,6844,5580,1771,8793
2013-09-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,777,3868,4645,89,1655,1744,0,3644,7446,6414,7398,6411,1912,10002
2013-10-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,833,4383,5216,78,1914,1992,0,4086,8107,7121,8039,7119,2162,10832
2013-11-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,805,4012,4817,99,1686,1785,0,3967,6956,6369,6891,6365,1927,9715
2013-12-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,705,3638,4343,91,1652,1743,0,4111,6362,5472,6332,5471,1720,8573
2014-01-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,664,4036,4700,70,1723,1793,0,3812,6689,5830,6664,5828,1803,9394
2014-02-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,668,3767,4435,67,1544,1611,0,3466,7661,5561,7650,5560,1853,8982
2014-03-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,774,4398,5172,94,1961,2055,0,4014,8346,6227,8334,6222,1966,9693
2014-04-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,710,3920,4630,83,1638,1721,0,3683,7471,5928,7412,5919,1939,9651
2014-05-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,753,3933,4686,96,1652,1748,0,3843,7128,5923,7076,5919,1854,9826
2014-06-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,802,4032,4834,92,1716,1808,0,3715,7205,6530,7146,6527,2091,10595
2014-07-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,761,4205,4966,95,1775,1870,0,3940,8032,6519,7981,6512,1913,10823
2014-08-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,636,3785,4421,80,1590,1670,0,3545,6543,5686,6509,5684,1579,9007
2014-09-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,734,4298,5032,74,1778,1852,0,3639,7803,6529,7756,6528,1999,10701
2014-10-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,817,4462,5279,100,1843,1943,0,3890,8007,6605,7958,6601,2026,10938
2014-11-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,745,3939,4684,107,1707,1814,0,3832,7101,5797,7066,5791,1819,9517
2014-12-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,684,3831,4515,94,1729,1823,0,4135,6507,5939,6483,5936,1657,9590
2015-01-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,634,4130,4764,93,1730,1823,0,3665,7734,6209,7712,6207,2043,9628
2015-02-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,591,4365,4956,88,1863,1951,0,3569,7716,6526,7699,6525,2152,10067
2015-03-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,536,4271,4807,78,1860,1938,0,3770,8162,6519,8137,6518,2306,10283
2015-04-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,697,3980,4677,93,1832,1925,0,3298,7428,5783,7413,5782,1997,9409
2015-05-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,707,3925,4632,86,1708,1794,0,3603,7387,5847,7381,5847,1803,9212
2015-06-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,758,4336,5094,87,1985,2072,0,3452,7928,6874,7918,6873,1938,10856
2015-07-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,750,4370,5120,107,1996,2103,0,3559,7848,6575,7818,6574,2152,10447
2015-08-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,720,3934,4654,71,1754,1825,0,3249,6926,5977,6909,5976,1960,9326
2015-09-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,732,4100,4832,94,1841,1935,0,3493,8166,6618,8143,6618,2139,10298
2015-10-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,772,4243,5015,79,1838,1917,0,3735,8158,6480,8139,6480,2048,10170
2015-11-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,775,4194,4969,90,1809,1899,0,3633,7612,6895,7605,6894,2254,10590
2015-12-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,639,4197,4836,82,1820,1902,0,3802,6749,5947,6741,5945,2249,9409
2016-01-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,703,4690,5393,96,2007,2103,0,3906,7818,6518,7792,6517,2489,9977
2016-02-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,686,4112,4798,86,1757,1843,0,3497,7378,6112,7375,6111,2306,9189
2016-03-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,786,4652,5438,167,2047,2214,0,4354,8715,6743,8694,6743,2800,10519
2016-04-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,637,4297,4934,96,1874,1970,0,3460,8101,6904,8081,6903,2243,10205
2016-05-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,639,4260,4899,58,1816,1874,0,3540,8023,7058,8002,7058,2324,10780
2016-06-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,709,4582,5291,98,1976,2074,0,3653,8695,7715,8659,7715,2528,11682
2016-07-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,703,4456,5159,91,1898,1989,0,3624,7681,6264,7672,6264,2464,9532
2016-08-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,671,4819,5490,111,2132,2243,0,3332,7842,6647,7812,6647,2245,10226
2016-09-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,742,4653,5395,117,2041,2158,0,3681,8012,6701,8003,6700,2398,10276
2016-10-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,681,4599,5280,72,2068,2140,0,4033,7917,7005,7892,7005,2526,10628
2016-11-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,722,4888,5610,107,2117,2224,0,3711,8016,7312,7984,7312,2520,10984
2016-12-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,615,4362,4977,93,1860,1953,0,3949,6959,5844,6942,5844,2189,8854
2012-01-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,20,10,20,10,67,47
2012-02-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,20,6,20,6,121,46
2012-03-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,24,3,24,3,111,48
2012-04-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,7,0,7,116,43
2012-05-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,8,0,8,143,61
2012-06-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,3,7,3,7,101,45
2012-07-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,24,8,24,8,120,64
2012-08-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,19,9,19,9,76,38
2012-09-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,20,8,20,8,72,58
2012-10-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,35,20,35,20,83,69
2012-11-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,26,17,26,17,96,61
2012-12-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,14,10,14,10,70,33
2013-01-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,21,7,21,7,75,55
2013-02-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,32,6,32,6,126,49
2013-03-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,25,6,25,6,68,39
2013-04-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,22,8,22,8,122,44
2013-05-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,27,7,27,7,164,59
2013-06-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,26,0,26,0,149,18
2013-07-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,22,9,22,9,139,52
2013-08-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,13,7,13,7,86,41
2013-09-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,15,1,15,1,156,33
2013-10-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,33,4,33,4,134,69
2013-11-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,43,13,43,13,111,46
2013-12-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,24,1,24,1,102,11
2014-01-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,28,12,28,12,97,44
2014-02-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,20,9,20,9,110,36
2014-03-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,25,5,25,5,109,41
2014-04-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,28,0,28,0,65,0
2014-05-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,39,2,39,2,71,40
2014-06-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,35,3,35,3,91,19
2014-07-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,29,3,29,3,87,31
2014-08-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,21,5,21,5,50,22
2014-09-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,33,5,33,5,64,58
2014-10-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,34,5,34,5,89,22
2014-11-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,31,6,31,6,96,40
2014-12-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,21,5,21,5,95,22
2015-01-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,8,0,8,8,0,8,0,0,41,20,41,20,155,37
2015-02-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,8,0,8,8,0,8,0,0,45,16,45,16,101,41
2015-03-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,5,0,5,5,0,5,0,0,38,17,38,17,146,39
2015-04-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,12,0,12,12,0,12,0,0,24,13,24,13,93,42
2015-05-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,15,0,15,15,0,15,0,0,27,26,27,26,88,51
2015-06-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,15,0,15,15,0,15,0,0,49,20,49,20,109,57
2015-07-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,14,0,14,14,0,14,0,0,47,12,47,12,61,38
2015-08-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,29,13,29,13,28,52
2015-09-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,8,0,8,8,0,8,0,0,33,12,33,12,98,29
2015-10-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,12,0,12,12,0,12,0,0,22,20,22,20,272,49
2015-11-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,12,0,12,12,0,12,0,0,43,8,43,8,94,17
2015-12-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,10,0,10,10,0,10,0,0,39,21,39,21,114,38
2016-01-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,48,0,48,48,0,48,0,0,54,8,54,8,110,55
2016-02-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,39,0,39,39,0,39,0,0,48,10,48,10,126,30
2016-03-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,71,0,71,71,0,71,0,0,66,19,66,19,165,62
2016-04-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,49,0,49,49,0,49,0,0,33,12,33,12,117,36
2016-05-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,43,0,43,43,0,43,0,0,49,14,49,14,105,43
2016-06-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,42,0,42,42,0,42,0,0,36,19,36,19,106,47
2016-07-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,41,0,41,41,0,41,0,0,44,16,44,16,134,37
2016-08-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,50,0,50,50,0,50,0,0,50,18,50,18,111,73
2016-09-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,45,0,45,45,0,45,0,0,48,14,48,14,113,52
2016-10-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,45,0,45,45,0,45,0,0,35,14,35,14,145,47
2016-11-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,49,0,49,49,0,49,0,0,43,13,43,13,126,48
2016-12-01,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,54,0,54,54,0,54,0,0,23,20,23,20,113,41
2012-01-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,27,20,47,9,0,9,1,297,1247,797,1247,797,756,1195
2012-02-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,34,20,54,16,0,16,1,305,1195,851,1195,851,692,1221
2012-03-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,41,16,57,22,0,22,2,377,1339,778,1339,778,748,1274
2012-04-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,11,17,28,11,0,11,1,261,1196,735,1196,735,484,1020
2012-05-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,18,27,45,17,0,17,1,301,1441,930,1441,930,527,1151
2012-06-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,21,19,40,21,0,21,1,283,1285,950,1285,950,755,1212
2012-07-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,33,28,61,32,0,32,2,330,1500,918,1500,918,614,1299
2012-08-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,40,27,67,36,0,36,3,210,1312,871,1312,871,498,1179
2012-09-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,40,23,63,16,0,16,2,292,1296,1001,1296,1001,562,1389
2012-10-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,47,20,67,25,0,25,0,306,1420,1059,1420,1059,647,1361
2012-11-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,38,25,63,21,0,21,1,336,1147,943,1147,943,702,1358
2012-12-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,26,9,35,19,0,19,0,361,981,682,981,682,628,1022
2013-01-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,41,4,45,22,0,22,0,292,920,695,920,695,1048,1237
2013-02-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,38,0,38,17,0,17,0,343,1043,635,1043,635,1094,1135
2013-03-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,37,6,43,13,0,13,0,366,1095,690,1095,690,1369,1221
2013-04-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,27,5,32,11,0,11,1,134,1399,816,1399,816,674,1243
2013-05-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,28,25,53,14,0,14,1,305,1354,824,1354,824,844,1379
2013-06-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,43,20,63,20,0,20,1,295,1268,902,1268,902,843,1440
2013-07-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,28,22,50,9,0,9,1,300,1176,846,1176,846,835,1329
2013-08-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,28,0,28,8,0,8,0,222,1168,701,1168,701,799,1124
2013-09-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,28,4,32,7,0,7,0,274,1237,789,1237,789,786,1244
2013-10-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,32,0,32,14,0,14,0,343,1128,879,1128,879,1037,1437
2013-11-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,21,0,21,4,0,4,0,54,960,704,960,704,859,1100
2013-12-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,14,0,14,3,0,3,0,390,892,673,892,673,828,1123
2014-01-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,30,5,35,30,1,31,0,303,1701,1458,1701,1458,552,2077
2014-02-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,40,1,41,40,0,40,0,296,1752,1328,1752,1328,536,1815
2014-03-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,15,4,19,14,0,14,0,318,1864,1632,1864,1632,504,2190
2014-04-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,33,0,33,9,0,9,0,309,2276,1139,2276,1139,590,1629
2014-05-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,17,4,21,16,0,16,0,312,1824,1221,1824,1221,525,1750
2014-06-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,30,0,30,18,0,18,0,334,1765,1395,1765,1395,626,1905
2014-07-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,26,5,31,14,0,14,0,283,1603,1174,1603,1174,842,1854
2014-08-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,32,0,32,21,0,21,0,222,1571,1131,1571,1131,613,1669
2014-09-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,31,5,36,31,0,31,0,309,1877,1607,1877,1607,608,2268
2014-10-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,29,4,33,28,0,28,0,285,1886,1588,1886,1588,587,2190
2014-11-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,31,1,32,28,0,28,0,402,1538,1355,1538,1355,500,1861
2014-12-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,37,6,43,13,0,13,0,366,1095,690,1095,690,1369,1221
2015-01-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,21,0,21,18,0,18,0,389,1516,1372,1516,1372,508,2036
2015-02-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,8,0,8,8,0,8,0,399,1788,1554,1788,1554,541,2048
2015-03-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,14,0,14,12,0,12,0,381,1849,1433,1849,1433,658,1968
2015-04-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,29,0,29,29,0,29,0,301,1507,1356,1507,1356,483,1647
2015-05-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,46,5,51,46,5,51,0,310,1456,1559,1456,1559,394,1965
2015-06-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,39,0,39,39,0,39,0,326,1612,1814,1612,1814,458,2313
2015-07-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,31,3,34,31,0,31,0,320,1472,1588,1472,1588,584,2079
2015-08-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,11,0,11,11,0,11,0,321,1334,1242,1334,1242,455,1627
2015-09-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,30,4,34,30,0,30,0,388,1468,1501,1468,1501,417,2052
2015-10-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,15,0,15,15,0,15,0,390,1764,1545,1764,1545,485,2055
2015-11-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,20,4,24,20,0,20,0,382,1670,1434,1670,1434,552,1981
2015-12-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,18,1,19,18,1,19,0,351,1647,1260,1647,1260,498,1723
2016-01-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,7,2,9,7,2,9,0,295,1657,1240,1657,1240,1290,1718
2016-02-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,7,0,7,7,0,7,0,301,1684,1106,1684,1106,1393,1483
2016-03-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,0,0,0,0,0,0,0,7,80,38,80,38,225,110
2016-04-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,11,0,11,10,0,10,0,279,1581,1458,1581,1458,565,1998
2016-05-01,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,5,0,5,1,0,1,0,295,1738,1459,1738,1459,554,1937
